;question;answer;question_index;answer_reformulate;answer_index;document_index;question_reformulate
10; What is the maximum percentage by which the hotel can increase the contracted price?;"The prices contracted include the legal value added tax. Provided, the time period between conclusion and performance of the contract exceeds four months
and the generally calculated price for hotel services increase, the hotel has the right to increase the contracted price adequately, however by 5% at the most.
The hotel reserves the right to adjust prices in case the client requires later amendments regarding the contracted number of rooms, hotel services or length of
stay and the hotel agrees to it.";10;[' The time frame between contract signing and service delivery exceeds four months ', ' Consequently, prices may be adjusted upwards by no more than 5% ', ' In cases where client requests modifications to original booking details ', ' Hotel management reserves right to adjust pricing accordingly ', ' Prices may be revised if requested changes impact room count, services or stay duration ', ' Client-initiated changes are subject to hotel approval and may result in price adjustments ', ' Agreed-upon rates do not account for future cost increases ', ' If contract period exceeds four months, prices may be recalculated upward by a maximum of 5% ', ' Client modifications can lead to revised pricing, as agreed upon with hotel management ', ' Additional costs due to client changes will be passed on at an increase rate of no more than 5% ', ''];6;16;"['\nAt what level can a hotel legally raise the base price it had previously negotiated with a client? ', '\nHow much more than the settled rate might a hotel be allowed to charge its customers? ', ""\nCan a hotel inflate the price they'd originally quoted by a certain percentage? "", ""\nUp to which amount can a hotel increase the amount they'd previously agreed upon? "", ""\nWhat's the greatest extent to which a hotel might boost the contracted price? "", '\nTo what degree could a hotel be allowed to jack up its negotiated rate? ', '\nWhat is the maximum permissible rise in the quoted price that a hotel may put into effect? ', '\nCan a hotel exceed the original agreed-upon price by this much? ', ""\nAt which upper limit might a hotel legally hike the contracted price it'd initially negotiated with a client?""]"
11;What is the maximum time allowed for payment of an invoice without settlement date? ;"Invoices of the hotel without settlement date are payable with no discount within ten (10) days of the invoice date if not contracted differently. In case of delay of
payment the hotel has the right to charge penal interest according to § 288 of the German Civil Code BGB (Bürgerliches Gesetzbuch). The hotel reserves the
right to proof greater damage.";11;[' \nBills for accommodations are due without discount within a timeframe of ten working days from date of issue, in the absence of specific contractual arrangements.\n', ' \nHotel invoices not paid by their respective due dates will attract interest according to § 288 of the German Civil Code (BGB) and are payable immediately.\n', ' \nAll unsettled hotel accounts must be settled with full payment within a period of ten working days from invoice date, except as otherwise agreed upon in writing.\n', ' \nFor any delays in paying invoices for hotel services, charges will be made in accordance with § 288 of the German Civil Code (BGB) and the customer is liable for these charges.\n', ' \nAny outstanding hotel accounts not paid within the specified ten working days from invoice date are subject to interest according to the provisions of § 288 of the BGB.\n', ' \nUnpaid hotel invoices will incur penalties at rates prescribed by § 288 of the German Civil Code (BGB) and payment is required immediately.\n', ' \nAccommodation invoices that remain unpaid for more than ten days from their respective issue dates are subject to interest as provided under § 288 of the BGB, unless otherwise agreed upon in writing.\n', ' \nFor any hotel services where an invoice remains unpaid after a period of ten working days from its date, charges will be made according to the German Civil Code (BGB) and payment is immediately due.'];7;16;"["" \nHow long can you take to pay off a charge before it's considered overdue "", "" \nWhat's the absolute limit on time to clear an account payable without a fixed settlement date "", ' \nCan you delay paying for something indefinitely, or is there a maximum wait period? ', ' \nIs there a specific timeframe for reimbursing someone after which it becomes late? ', "" \nHow much time can pass before you're considered delinquent in paying a tab? "", "" \nWhat's the maximum window of time allowed to settle an account without defaulting? "", ' \nCan you put off making payment indefinitely, or is there a strict cutoff date? ', ' \nIs there a hard deadline for making good on a debt after which it becomes past due? ', "" \nWhat's the ultimate limit on when you can pay your dues before they become considered late?""]"
12; What type of interest can the hotel charge in case of delayed payment?;"Invoices of the hotel without settlement date are payable with no discount within ten (10) days of the invoice date if not contracted differently. In case of delay of
payment the hotel has the right to charge penal interest according to § 288 of the German Civil Code BGB (Bürgerliches Gesetzbuch). The hotel reserves the
right to proof greater damage.";12;[' \nBills for accommodations are due without discount within a timeframe of ten working days from date of issue, in the absence of specific contractual arrangements.\n', ' \nHotel invoices not paid by their respective due dates will attract interest according to § 288 of the German Civil Code (BGB) and are payable immediately.\n', ' \nAll unsettled hotel accounts must be settled with full payment within a period of ten working days from invoice date, except as otherwise agreed upon in writing.\n', ' \nFor any delays in paying invoices for hotel services, charges will be made in accordance with § 288 of the German Civil Code (BGB) and the customer is liable for these charges.\n', ' \nAny outstanding hotel accounts not paid within the specified ten working days from invoice date are subject to interest according to the provisions of § 288 of the BGB.\n', ' \nUnpaid hotel invoices will incur penalties at rates prescribed by § 288 of the German Civil Code (BGB) and payment is required immediately.\n', ' \nAccommodation invoices that remain unpaid for more than ten days from their respective issue dates are subject to interest as provided under § 288 of the BGB, unless otherwise agreed upon in writing.\n', ' \nFor any hotel services where an invoice remains unpaid after a period of ten working days from its date, charges will be made according to the German Civil Code (BGB) and payment is immediately due.'];7;16;[' Can hotels impose penalties for late payment of bills? ', ' In what ways might a hotel respond to delayed payment from guests? ', ' Are there any fees associated with paying hotel bills after the due date? ', ' What sort of penalties can hotels levy in cases where payments are overdue? ', ' Might hotels charge interest on unpaid accounts? ', ' How do hotels typically handle situations where payment is received late? ', ' Can hotels impose additional charges for delayed payment of hotel bills? ', ' Are there any specific interest rates that hotels might use in case of delayed payment?']
13;"What does the hotel consider ""all-inclusive traveling""?";"
The hotel reserves the right to charge an appropriate advance payment or bail upon conclusion of the contract or later with regard to legal terms of all-inclusive
traveling. The amount of the advance payment and payment date must be contracted in writing.";13;"['\n2. Advance payments or deposits may be required by the hotel, as per contractual agreements and related legalities of inclusive travel ', '\n3. In accordance with applicable laws regarding comprehensive travel arrangements, the hotel has the right to request a suitable payment in advance or deposit ', ""\n4. The hotel's policy allows for charging an appropriate advance payment or guarantee prior to or following contract execution, in compliance with all-inclusive travel standards "", '\n5. As per the terms and conditions of inclusive travel, the hotel reserves the right to collect a suitable upfront payment or collateral ', '\n6. Prior to or at the conclusion of contractual obligations, the hotel has the authority to demand an advance payment or guarantee based on applicable laws and regulations ', '\n7. The hotel may request an advance payment or deposit in accordance with all-encompassing travel arrangements, as per contractual agreements and related legalities ', '\n8. In compliance with comprehensive travel regulations, the hotel has the right to charge a suitable advance payment or bail upon contract completion or later ', '\n9. Advance payments or deposits are required by the hotel as per the terms and conditions of inclusive travel and related applicable laws ', ""\n10. The hotel's policies allow for requesting an appropriate advance payment or guarantee prior to or following contract execution, in accordance with all-inclusive travel standards "", '']";8;16;"[' What kind of complete vacation experience do they think guests want?\n\n', ' How does the hotel define a comprehensive holiday stay?\n\n', ' What features make up their idea of total travel accommodations?\n\n', ' Can you summarize how the hotel approaches whole-package vacations?\n\n', "" In what ways does the hotel's notion of inclusive traveling differ from others?\n\n"", ' What elements do they include in their full-service vacation packages?\n\n', ' What services are bundled together for guests as a complete vacation offer?\n\n', ' How does the hotel envision an all-in-one travel experience for customers?\n\n', ' What definition of comprehensive vacation packages do they hold?']"
14;"What is considered an ""indisputable or legally valid claim"" in the context of offsetting or reducing a hotel claim?";"
The client is only entitled to offset or reduce a hotel claim subject to an indisputable or legally valid claim.";14;"[' The guest is entitled to a refund for damages only if the damage is acknowledged ', ' Only a proven loss or expense is eligible for a reduction in the hotel charge ', ' Any claim must be verified before it can be offset against the hotel account ', ' To qualify for an adjustment, there must be clear evidence of a valid claim ', ' A customer may only reduce their hotel bill with a confirmed and legal claim ', "" The client's entitlement to reimbursement depends on the existence of an undisputed claim "", ' For a customer to receive a refund, they must have a well-documented and legitimate reason ', ' The right to offset a hotel bill is conditional upon the presence of a substantiated claim ', ' Only when a valid claim has been established can a reduction be made to the hotel invoice']";9;16;[' Is there a universally accepted standard for what qualifies as a verifiable or legally binding assertion concerning hotel claims reduction ', ' What are the criteria for an assertion to be deemed substantiated and legitimate in relation to offsetting hotel expenses ', ' What constitutes a valid or undisputed claim in the context of reducing hotel charges ', ' Are there specific guidelines for determining whether an assertion is considered substantiated or lawfully recognized within hotel expense reduction ', ' What is the benchmark for assessing the legitimacy or validity of assertions related to offsetting hotel claims ', ' How are assertions in relation to hotel expense offsetting typically evaluated and deemed legitimate ', ' What are the key factors that distinguish a valid from an invalid claim when it comes to reducing hotel expenses ', ' What are the universally accepted parameters for evaluating the legitimacy or lawfulness of assertions concerning hotel charge reduction ', '']
15;What are the conditions under which a client can cancel a contract with a hotel? ;"
The client has the right to cancel the contract only prior to written consent of the hotel. In case this written consent is not available, the contracted price is to be
paid even if the client does not use all contracted services. This does not apply in case of violation of the hotel’s obligation to consider the rights, legal objects
and interests of the client if it is no longer reasonable for the client to adhere to the contract or if the client has any other legal or contractual right for
cancellation.";15;"[' \nClient cancellation of a booking can only be done after obtaining formal consent from management. ', "" \nOnly with the hotel's express written permission may a client cancel their contract. "", ' \nPrior written authorization from the hotel must be obtained before a client can opt out of their agreement. ', ' \nCancellations by clients are not permitted unless approved in writing by the hotel staff. ', ' \nThe client is entitled to nullify the arrangement, but only if given prior written consent by the management. ', ' \nTermination of a contract requires explicit written approval from the hotel before it can be done by a client. ', ' \nFor cancellation, the client must have the written agreement of the hotel beforehand. ', ' \nA client has the right to cancel their booking provided they receive written consent from the hotel first. ', ' \nPrior written permission from the hotel is required for clients to cancel their contract. ', '']";10;16;[' Can a visitor nullify an arrangement made with a hospitality provider ', ' In what scenarios is it possible for someone who has made a deal with a hostelry to void the contract ', ' Under what conditions may a guest terminate a commitment they have entered into with a hotel operator ', ' Are there any specific situations in which a person can cancel their agreement with a bed and breakfast establishment ', ' What provisions are in place that would enable an individual to rescind a contract signed with a lodging company ', ' Can a traveler cancel their arrangement made with a vacation resort ', ' What circumstances allow for the cancellation of an agreement between a client and a hotel proprietor ', ' In what situations is it possible for someone to terminate an arrangement they have made with a tourism business ', ' Are there any specific rules that govern the cancellation of contracts signed with hospitality providers ', '']
16;" 
What happens if the client decides not to use all the contracted services, but has not obtained written consent to cancel the contract?";"
The client has the right to cancel the contract only prior to written consent of the hotel. In case this written consent is not available, the contracted price is to be
paid even if the client does not use all contracted services. This does not apply in case of violation of the hotel’s obligation to consider the rights, legal objects
and interests of the client if it is no longer reasonable for the client to adhere to the contract or if the client has any other legal or contractual right for
cancellation.";16;"[' \nClient cancellation of a booking can only be done after obtaining formal consent from management. ', "" \nOnly with the hotel's express written permission may a client cancel their contract. "", ' \nPrior written authorization from the hotel must be obtained before a client can opt out of their agreement. ', ' \nCancellations by clients are not permitted unless approved in writing by the hotel staff. ', ' \nThe client is entitled to nullify the arrangement, but only if given prior written consent by the management. ', ' \nTermination of a contract requires explicit written approval from the hotel before it can be done by a client. ', ' \nFor cancellation, the client must have the written agreement of the hotel beforehand. ', ' \nA client has the right to cancel their booking provided they receive written consent from the hotel first. ', ' \nPrior written permission from the hotel is required for clients to cancel their contract. ', '']";10;16;"[' \nWhat are the consequences of a client electing to forgo specific contracted services without formal cancellation ', ' \nCan an individual or business opt out of agreed-upon services without penalty ', ' \nIf a client chooses not to utilise all contracted services, what implications arise ', "" \nHow does the client's decision to decline certain contracted services affect their agreement "", ' \nWhat happens if a party decides to forgo contracted services without formally cancelling the agreement ', ' \nCan a customer choose to selectively utilise contracted services and still honour the original agreement ', ' \nWill failure to use all contracted services result in cancellation of the entire agreement ', "" \nHow does partial utilisation of contracted services impact the client's obligations under the contract "", ' \nWhat are the contractual implications if an individual or business decides not to utilise certain contracted services ', '']"
17;"What are the two conditions under which a client can cancel the contract without penalty? 
";"
If a cancellation date was contracted between the hotel and the client in written form, the client has the right to cancel the contract until that date without causing
demands for payment or claim for damages from the hotel. The client’s right of cancellation expires, if he does not exercise this right in writing towards the hotel
until the agreed date, provided the cancellation is not according to above lit. a).";17;"[' If a contractually stipulated cancel date was established between the hotel and customer ', ' When a cancellation deadline has been formally agreed upon in writing by both the hotel and client ', ' In cases where a written agreement specifies a cancellation date, the client enjoys the right to terminate the contract prior to that date ', ' The client retains the right to cancel the contract until the specified date ', ' If the parties have stipulated a specific date for cancellation in their written agreement, the client may exercise this option ', ' Provided a written cancellation deadline has been agreed upon between the hotel and guest, the client has the right to terminate the contract ', "" When a written agreement specifies a cancellation date, the client's rights are only exercisable prior to that date "", ' If a specific cancellation date is stipulated in writing by both parties, the client enjoys the right to cancel the contract prior to that date ', ' In cases where a written agreement establishes a cancellation deadline, the client has the right to terminate the contract prior to that date']";11;16;['\nUnder what terms can a patron rescind their commitment to the arrangement without incurring penalties?\n', '\nIn what situations does a consumer have the right to annul the contract without suffering any financial consequences?\n', '\nCan a buyer cancel their purchase of services without being charged a fee, and if so, under what conditions?\n', '\nWhat are the prerequisites for a client to break their agreement without being penalized financially?\n', '\nUnder what circumstances can an individual terminate their commitment to a service without facing repercussions from the provider?\n', '\nIn what scenarios does a customer have the freedom to cancel their contract with a company without incurring additional costs?\n', '\nCan a user rescind their participation in a program or agreement without being charged a penalty, and if so, under what conditions?\n', '\nUnder what terms can an account holder terminate their subscription without facing any financial consequences?']
18; What happens if the client fails to exercise their right of cancellation before the agreed date?;"
If a cancellation date was contracted between the hotel and the client in written form, the client has the right to cancel the contract until that date without causing
demands for payment or claim for damages from the hotel. The client’s right of cancellation expires, if he does not exercise this right in writing towards the hotel
until the agreed date, provided the cancellation is not according to above lit. a).";18;"[' If a contractually stipulated cancel date was established between the hotel and customer ', ' When a cancellation deadline has been formally agreed upon in writing by both the hotel and client ', ' In cases where a written agreement specifies a cancellation date, the client enjoys the right to terminate the contract prior to that date ', ' The client retains the right to cancel the contract until the specified date ', ' If the parties have stipulated a specific date for cancellation in their written agreement, the client may exercise this option ', ' Provided a written cancellation deadline has been agreed upon between the hotel and guest, the client has the right to terminate the contract ', "" When a written agreement specifies a cancellation date, the client's rights are only exercisable prior to that date "", ' If a specific cancellation date is stipulated in writing by both parties, the client enjoys the right to cancel the contract prior to that date ', ' In cases where a written agreement establishes a cancellation deadline, the client has the right to terminate the contract prior to that date']";11;16;"['\nWhat will happen if a buyer misses the deadline to cancel their purchase? ', ""\nWhat's the outcome when someone fails to claim their right to cancel in advance? "", '\nIf a client misses out on cancelling before the agreed date, what happens next? ', ""\nHow does the system handle it if the customer doesn't exercise their cancellation option before the set time? "", ""\nWhat repercussions will there be for a consumer who doesn't take advantage of their chance to cancel before the deadline? "", '\nWhat are the implications for someone who lets the cancellation deadline pass without exercising their right? ', ""\nHow does the client's failure to cancel on time affect them? "", '\nWhat happens if an individual neglects to take action and cancel before the agreed date arrives? ', ""\nIf a customer doesn't get around to cancelling on schedule, what are the potential consequences?""]"
19;What is the condition that allows a hotel to credit the room rent and other saved expenditures to the client?;"
If the client does not use all contracted rooms and the hotel is able to sell the rooms otherwise, the hotel has to credit the room rent and as well as other saved
expenditures.";19;"["" \nwe'll have to offer them a refund on the original room rate, plus any additional savings that have been achieved. "", ""\nIn cases where clients don't fully utilize booked rooms, and they become available for resale, "", '\nthe hotel will be required to provide a credit for the unused accommodations and other associated expenses. ', "" \nIf client occupancy falls short of contracted space, we'll reimburse them for unused rooms at prevailing rates, plus any costs that have been saved. "", ""\nWhenever the client doesn't occupy all the booked rooms, and they're subsequently re-booked, "", ""\nwe'll give a refund to the customer on their original room charge, including any other savings that we've incurred. "", "" \nWhen clients don't take up all of their allocated accommodations, and we sell them otherwise, "", '\nwe have to pass the savings back to the client in the form of a credit for unused rooms and associated expenses. ', '\nIf client bookings fall short, and the hotel sells those spaces elsewhere, ', ""\nwe'll be required to give the customer a refund on any unused room charges, plus other costs that we've been able to save. "", "" \nWhenever clients don't occupy all the contracted accommodations, "", ""\nand we're successful in re-booking those spaces at prevailing rates, we'll give them a credit for unused rooms and associated expenses.""]";12;16;"["" What provision enables an inn to debit the expense of lodging and other outlays against a guest's charges "", "" Under what terms may a hotel include the cost of a room stay and other savings in a customer's invoice "", ' In what scenario can a motel credit the bill for a room stay and other expenditures to the client ', "" Under what conditions does a hostel get to add the price of accommodations and other expenses to a visitor's tab "", "" What stipulation enables an inn to allocate the cost of lodging and other savings directly to a patron's account "", "" When may a hotel charge the expense of a room stay and other outlays against a customer's payment "", ' In what situation can a guesthouse credit the bill for a room stay and other expenditures to the client ', "" Under what terms does a boarding house get to include the cost of accommodations and other expenses in a visitor's statement "", "" What provision permits an inn to debit the expense of lodging and other outlays against a patron's charges "", '']"
20;What are the different percentages of the room price that the client is obliged to pay depending on the type of service? ;"The hotel has the right to charge a lump-sum for any damage caused and reimbursed by the client. Then the client is obliged to pay 90% for the room nights
with or without breakfast, 70% for half-board and 60% for full board service of the contracted price. The client is free to proof that there is no damage or less
than the amount required.";20;[' \nGuests are mandated to cover 90% of room night charges, whether including breakfast or not ', ' \n Guests must also pay 70% of contracted rates for half-board services ', ' \nSimilarly, guests must cover 60% of contracted rates for full board services ', ' \nThe client has the right to prove that there is no damage or less than required amount ', ' \nA flat rate can be invoiced by the establishment for any damages caused and compensated by the guest ', ' \nGuests are obligated to pay 90% of room night charges, whether with breakfast or not ', ' \nIt is mandatory for guests to cover 70% of half-board services contracted rates ', ' \nThe client has the obligation to prove that there is no damage or less than required amount ', ' \nFor any damages caused and compensated by the guest, a flat rate can be invoiced by the establishment ', ''];13;16;"['\nHow much of the overall room fee do patrons have to pay according to the sort of service provided ', '\nTo what extent are clients required to contribute towards the overall room charge depending on the nature of their support ', '\nIn what proportion of the total room cost must customers contribute based on the type of assistance they get ', '\nWhat portion of the overall bill for a room do clients have to pay based on the sort of service ', '\nHow much does the client need to cover of the overall room price depending on the kind of service provided ', '\nIn what percentage terms are clients required to contribute towards the overall room charge according to the type of assistance they receive ', ""\nWhat is the client's contribution toward the total cost of a room based on the type of support they require "", '\nHow much does the client have to pay in relation to the overall price of a room depending on the sort of service provided ', '']"
21;" 
Can a client dispute the amount of damage claimed by the hotel and what is the burden of proof required?";"The hotel has the right to charge a lump-sum for any damage caused and reimbursed by the client. Then the client is obliged to pay 90% for the room nights
with or without breakfast, 70% for half-board and 60% for full board service of the contracted price. The client is free to proof that there is no damage or less
than the amount required.";21;[' \nGuests are mandated to cover 90% of room night charges, whether including breakfast or not ', ' \n Guests must also pay 70% of contracted rates for half-board services ', ' \nSimilarly, guests must cover 60% of contracted rates for full board services ', ' \nThe client has the right to prove that there is no damage or less than required amount ', ' \nA flat rate can be invoiced by the establishment for any damages caused and compensated by the guest ', ' \nGuests are obligated to pay 90% of room night charges, whether with breakfast or not ', ' \nIt is mandatory for guests to cover 70% of half-board services contracted rates ', ' \nThe client has the obligation to prove that there is no damage or less than required amount ', ' \nFor any damages caused and compensated by the guest, a flat rate can be invoiced by the establishment ', ''];13;16;"["" \nWhat legal recourse do patrons have if they disagree with the hotel's assessment of the costs for repairs or replacements due to their stay "", ' \nCan guests dispute the valuation provided by a lodging establishment for damages caused during their visit and what documentation would be required ', ' \nHow does one challenge the amount claimed by a hotel as compensation for property damage and what are the necessary steps in doing so ', ' \nWhat are the options available to a customer if they feel that the charges levied by a hostel for damages were excessive and what is the procedure to follow ', ' \nIs it within the rights of a guest to dispute the sum claimed by an innkeeper for repairs or replacements necessitated by their stay and what evidence would be required to support this claim ', ' \nCan patrons contest the amount charged by a lodging establishment for damages caused during their visit and what burden of proof applies in such cases ', ' \nWhat is the process whereby a customer can challenge the valuation provided by a hotel for damages incurred during their stay and what are the necessary supporting documents ', "" \nHow does one dispute the charges levied by a hotel for damages caused during a guest's visit and what steps would be necessary to support this claim "", ' \nCan guests contest the amount claimed by an accommodation establishment as compensation for property damage and what evidence is required in such cases ', '']"
22;What is the domicile of the hotel according to the contract?;"
Provided the client’s right to cancel the contract within a fixed time was contracted in writing, the hotel on his part has the right to cancel the contract if there are
requests from other clients for the contracted rooms and the client renounces his right to withdraw from the contract upon enquiry. Place of fulfillment and
jurisdiction shall be the domicile of the hotel.";22;"[' \nThe hotel retains the authority to terminate the contract if other clients request the contracted rooms, provided the client waives their right to cancel ', ' \nAs per written contractual terms, the client has a set period in which they can rescind the agreement ', "" \nUpon client's written consent to relinquish cancellation rights, the hotel may revoke the contract due to conflicting bookings "", ' \nShould client elect not to exercise their termination option upon inquiry, the hotel reserves the right to cancel the contract ', ' \nIn the event of conflicting room reservations from other clients, and with client waiving their right to withdraw, the hotel can terminate the agreement ', "" \nClient's written assent allowing for cancellation within a certain timeframe was essential, thus allowing the hotel to rescind if necessary "", ' \nThe hotel may revoke the contract should other guests request the same rooms, assuming the client relinquishes their right to cancel upon inquiry ', ' \nIn the event of client waiving their right to terminate the agreement after being asked about it, the hotel has the authority to cancel the contract ', ' \nShould conflicting reservations arise and the client elects not to cancel, the hotel retains the right to rescind the contract ', '']";14;16;"[' Where does the hotel reside based on the contractual terms ', ' In what geographical spot is the hotel situated, according to the contract ', ' Can we identify the site of the hotel within the contract ', ' What specific location was agreed upon for the hotel in the contract ', ' According to the terms of the contract, where precisely is the hotel situated ', "" The hotel's location as described in the contractual documents "", "" How does the contract specify the hotel's address "", ' Where exactly is the hotel supposed to be located, based on the agreement ', '']"
23;What happens if the guest pays the contracted advance payment after the extended deadline but before the hotel withdraws from the contract?;"
If a contracted advance payment is not made even after an appropriately extended deadline with a notice of rejection set by the hotel, the hotel has the right to
withdraw from the contract.";23;['\nShould the initial payment not be made prior to an extended timeframe, accompanied by a written notification of rejection from the hotel management, \n', '\nIn the event that the contracted advance does not materialize after the deadline has been prolonged and a rejection notice has been sent out, \n', '\nUpon failure to make timely payments following an extension of the original deadline coupled with a formal notice of cancellation issued by the hotel, \n', '\nWhen a prepayment is not forthcoming even after the deadline has been extended and a written notification of rejection has been given by the hotel, \n', '\nIf the contracted advance payment does not reach the establishment despite being due on an extended date with a formal rejection notice sent out, \n', '\nShould there be no receipt of payment following an extension of time and a formal notice of cancellation issued to the client by the hotel, \n', '\nIn case the prepayment is not made prior to the expiry of an extended deadline, accompanied by a written notification of rejection from the hotel management, \n', '\nUpon failure to effect timely payments after the original deadline has been prolonged coupled with a formal notice of cancellation given by the hotel, \n', '\nWhen no payment is received following the issuance of a revised due date and a formal rejection notice sent out by the hotel.'];15;16;[' Will the contractual agreement remain intact if the guest settles their financial commitment prior to the cancellation of the booking by the hotel?\n\n', ' What happens when the guest meets their payment obligation ahead of schedule but after the initially set deadline has been pushed further back by the accommodation provider?\n\n', ' If a traveler pays their agreed-upon deposit on time, despite an extension granted for doing so, what are the implications for the contractual arrangement between them and the hotel?\n\n', ' In case the guest remits their prepaid amount before the hotel cancels their booking but after the deadline has been extended, does the contract remain valid?\n\n', ' What are the effects on a canceled reservation when the guest honors their payment obligations within an extended timeframe agreed upon by the hotel?\n\n', ' Can a contractual agreement be salvaged if the guest pays the stipulated advance prior to the withdrawal of services from the accommodation provider?\n\n', ' Will the contract stand if the guest settles their financial commitment within an extension granted by the hotel, but before they officially cancel the booking?\n\n', ' If the guest remits their payment on time, despite a deadline extension granted by the hotel, does this alter the contractual arrangement between them and the accommodation provider?\n\n', ' What are the outcomes for the contract when the guest pays the contracted advance following an extended period set by the hotel for doing so?']
24;"What is considered an ""objective justified reason"" for the hotel to cancel a contract extraordinarily?";"
In addition the hotel has the right to cancel contract extraordinarily due to an objective justified reason, for example if force majeure or other circumstances
beyond the control of the hotel makes fulfillment of contract impossible";24;[' Hotel reserves the right to terminate the agreement due to unavoidable reasons ', ' Hotel may cancel the contract exceptionally in case of unforeseeable events ', ' The hotel can exceptionally cancel the booking in case of extraordinary and justified reason ', ' If an unavoidable circumstance occurs ', ' The hotel has the right to cancel the accommodation contract ', ' Hotel is entitled to terminate the booking for an objective, justified reason ', ' In exceptional cases, the hotel may cancel the contract due to unavoidable reasons ', ' Hotel has the right to cancel the booking if unforeseen circumstances occur ', ' Contract can be cancelled exceptionally by hotel in case of unforeseeable events'];16;16;"[' Under what conditions would a hotel be able to rescind a confirmed reservation without penalty?\n\n', ' In what situations could a hotel claim unforeseen circumstances as grounds for breaking a contractual obligation?\n\n', "" What kind of exceptional events or circumstances might justify a hotel's decision to cancel a guest's stay?\n\n"", ' Can a hotel invoke extraordinary circumstances to nullify a prepaid booking?\n\n', ' Are there any legitimate reasons why a hotel might cancel an existing reservation without notice?\n\n', ' Under what scenarios would a hotel be able to terminate an agreement with a client due to force majeure?\n\n', ' What kind of circumstances would allow a hotel to void a previously confirmed booking on short notice?\n\n', "" In the event of unforeseen events or circumstances, can a hotel unilaterally cancel a guest's stay without penalty?\n\n"", ' Are there any legitimate grounds for a hotel to break an existing agreement and refund all payments?']"
25;Is booking a room under false pretenses considered a form of deception?;"
rooms are booked on misleading or false statements regarding the person or the purpose.";25;[' Rooms have been secured based on deceptive or untrue assertions about the person or reason ', ' Hotel rooms have been allocated on the basis of misleading or false statements pertaining to the occupant or goal ', ' Lodgings have been arranged on the premise of false or deceptive assertions regarding the person or intention ', ' Inns are reserved under inaccurate or deceitful declarations concerning the person or motivation ', ' Guests have been registered based on untrue or misrepresentative statements regarding the individual or purpose ', ' Places to stay have been secured on the basis of false or misleading claims about the occupant or objective ', ' Rooms have been allocated on the premise of deceitful or inaccurate assertions pertaining to the person or goal ', ' Accommodations have been booked under false or deceptive declarations concerning the person or intention ', ' Hotel rooms have been arranged based on untrue or misrepresentative statements regarding the individual or purpose'];17;16;"[' Does booking under false pretenses qualify as a deceitful act? ', ' Can we classify this behavior as misleading others? ', ' Would you consider it a form of misrepresentation? ', "" Is it fair to say that making false claims about one's accommodations constitutes fraud? "", ' Should we view this scenario as an instance of deception by omission? ', ' Does booking under false pretenses demonstrate a lack of integrity? ', ' Can we conclude that such actions are tantamount to lying or cheating? ', ' Would you describe this behavior as a breach of trust? ', "" Is it accurate to say that making false promises about one's accommodations is a form of scamming others?""]"
26;What specific actions by a guest would the hotel consider as endangering its operation, security, or image?;"
the hotel has reasonable grounds to assume that use of the hotel services may endanger the hotel operation, the security or the image of the hotel
in public without being attributed to the territory and/or organization of the hotel.";26;[' the management believes that utilization of facilities poses a threat ', ' the hotel has cause to suspect misuse of services ', ' the management deems certain activities jeopardize the operation ', ' the hotel considers it reasonable to assume a risk ', ' there are legitimate grounds for assuming an unacceptable situation ', ' the establishment perceives potential harm from use of amenities ', ' the management suspects misuse which threatens hotel interests ', ' the hotel believes that usage may compromise its integrity ', ' the establishment reserves the right to refuse service due to perceived risks'];18;16;"[' Can hotel staff take measures against certain behaviors exhibited by guests that could jeopardize their operation ', "" In what ways might guests' actions threaten the hotel's safety protocols "", "" What kinds of guest conduct could be seen as damaging the hotel's reputation "", ' Are there specific activities that hotel management would consider hostile towards its operations ', "" Which types of guest behavior might compromise the hotel's security measures "", "" Can hotel staff take disciplinary action against guests whose actions compromise the hotel's operation or image "", "" In what ways might certain behaviors exhibited by guests pose a threat to the hotel's normal functioning "", "" What types of guest conduct could be seen as undermining the hotel's security protocols "", ' Which kinds of guest behavior might put the hotel at risk in terms of its operational integrity ', '']"
27;"What is the meaning of ""Purview"" in this context?";there is a violation of the above mentioned rules and regulations under „Purview“ No. 2.;27;[' contraventions exist within the scope of these established guidelines ', ' irregularities have been noted in accordance with the provisions outlined herein ', ' breaches are occurring pursuant to the directives specified above ', ' transgressions are taking place under the authority of „Purview“ No. 2 ', ' non-compliance is evident in relation to the stipulations detailed in this section ', ' infractions are being committed within the confines of these regulations ', ' there has been a failure to comply with the requirements outlined in „Purview“ No. 2 ', ' transgressions have occurred under the jurisdiction of the aforementioned rules and regulations ', ' shortcomings have been identified pertaining to the observance of the stipulations contained in „Purview“ No. 2'];19;16;[' The scope of jurisdiction at play here ', ' To what extent does the concept of purview apply ', ' Within which boundaries of power does it operate ', ' How broadly or narrowly is the term interpreted ', ' What are the implications for decision-making ', ' Are there specific guidelines or precedents that define the limits ', ' Is this a question of formal authority or practical influence ', ' Can one infer any distinctions between de jure and de facto purview ', ' In what ways might the term be distinguished from related concepts like scope, jurisdiction, or remit ', '']
