;question;answer;question_index;answer_reformulate;answer_index;document_index;question_reformulate
15;What is the fee for a late check-out?;" For a possible late check-out please consult with the reception
in time, and upon availability we may grant a later check-out for a supplemental fee.";15;[' to confirm the suitability of your delayed departure ', ' in advance, kindly contact our front desk staff ', ' to inquire about our flexible checkout policy ', ' regarding a late check-out ', ' subject to prior arrangement ', ' you might be eligible for an additional hours stay ', ' upon availability and for an extra fee ', ' we may permit a later checkout time ', ' at a supplemental charge ', ' please inform the reception ', ' prior to your desired departure time ', ''];13;6;"[""\n\nWhat's the charge for extending your stay?\n\nHow much extra do I have to pay to leave later?\n\nIs there an added fee for checking out late?\n\nCan you tell me what it costs to check out after 2 PM?\n\nIs a late departure charge applicable?\n\nWill I be charged extra for staying beyond checkout time "", ""\n\nWhat's the cost of delaying your checkout?\n\nHow much does it cost to have a longer stay?""]"
16;What is the hotel's official check-in time? ;"Guests who take accommodation after midnight, shall still pay the price for
accommodation for the whole of the preceding night. The hotel’s official Check-in time is
from 02:00 pm. For a possible early check-in, please consult with the reservation team, or
the reception in advance.";16;"[' People arriving late at night must pay for the full preceding night.\n', ' Those who show up past midnight are required to pay for their accommodation from the previous day.\n', ' Visitors who check-in after dark have to cover the cost of the previous night’s lodging.\n', ' After a certain hour, guests will be responsible for paying the price for the entire preceding night.\n', ' Persons arriving after the witching hour must still pay for their accommodations from the previous evening.\n', "" Guests who arrive after the stroke of midnight are obliged to pay for the preceding night's stay.\n"", ' People who check-in late in the day have to pay the rate for the full preceding night.\n', ' Those who enter the premises after a specified time will be charged for the entire preceding night’s lodging.\n', ' Visitors arriving past a certain hour must still pay the price for their accommodations from the previous night.']";14;6;"[' At what moment can one formally arrive at the accommodation? ', ' What is the precise instant when a customer can take up residence? ', ' When precisely may someone enter the lodgings? ', ' By which time must one present themselves for reception? ', ' Can I inquire about the scheduled arrival period for registration? ', ' Is there a designated hour for processing into the establishment? ', ' At what specific moment does a guest gain admission to their quarters? ', ' What is the mandatory entry point for occupying a room? ', "" What's the expected schedule for commencing occupancy of accommodations?""]"
17; What happens if a guest checks in after midnight?;"Guests who take accommodation after midnight, shall still pay the price for
accommodation for the whole of the preceding night. The hotel’s official Check-in time is
from 02:00 pm. For a possible early check-in, please consult with the reservation team, or
the reception in advance.";17;"[' People arriving late at night must pay for the full preceding night.\n', ' Those who show up past midnight are required to pay for their accommodation from the previous day.\n', ' Visitors who check-in after dark have to cover the cost of the previous night’s lodging.\n', ' After a certain hour, guests will be responsible for paying the price for the entire preceding night.\n', ' Persons arriving after the witching hour must still pay for their accommodations from the previous evening.\n', "" Guests who arrive after the stroke of midnight are obliged to pay for the preceding night's stay.\n"", ' People who check-in late in the day have to pay the rate for the full preceding night.\n', ' Those who enter the premises after a specified time will be charged for the entire preceding night’s lodging.\n', ' Visitors arriving past a certain hour must still pay the price for their accommodations from the previous night.']";14;6;[' Can guests who arrive after hours be accommodated ', ' How to handle a guest checking in past check-in time ', ' Rules for arrivals after regular operating hours ', ' Is it possible to allow late-night check-ins ', ' What are the policies for guests arriving past midnight ', ' Consequences of a guest arriving later than expected ', ' Handling out-of-ordinary arrival times ', ' Overnight guest check-in procedures ', ' Policies for unusual arrival schedules']
18;Is the hotel management required to give consent for guests to move furniture?;"
Guests may not move furniture or interfere with the electrical network of electrical
appliances or other installation in any way without the consent of the hotel management.";18;[' \nThe guests are prohibited from moving furnishings or interfering with the electrical supply of appliances or other installations without consulting the hotel staff ', ' \nIt is forbidden for visitors to move furniture pieces or disturb the electrical system of electric machines or other equipment without permission from the management ', ' \nNo visitor may shift or interfere with the electrical systems of electronic gadgets or other apparatus without obtaining consent from the hotel authorities ', ' \nThe guests are not allowed to rearrange fixtures or meddle with the power supply of appliances or installations without approval from the management ', ' \nGuests should not move furniture items or tamper with the electric wiring of devices or other equipment without consulting the hotel officials ', ' \nIt is not permitted for visitors to shift, relocate, or interfere with the electrical systems of electronic machines or other apparatus without consent from the management ', ' \nNo visitor may shift or meddle with the power grid of appliances or installations without obtaining permission from the hotel authorities ', ' \nThe guests are forbidden from moving furniture pieces or interfering with the electric supply of devices or other equipment without approval from the staff ', ' \nVisitors are not allowed to tamper with or relocate fixtures connected to electrical systems of electronic machines or other apparatus without consent from the management ', ''];15;6;"[' Must hotel staff be consulted before guests can alter room layouts?\n', ' Does hotel policy dictate permission from staff prior to guest furniture relocation?\n', ' Are guests required to obtain staff permission to reposition furniture in their rooms?\n', ' Should guests receive consent from staff before making changes to room decor?\n', ' Is it mandatory for hotel staff to give approval for guests to move or rearrange furniture?\n', ' Can guests be allowed to change the layout of their rooms without staff permission?\n', "" Do hotel staff need to grant consent for guests to modify their room's interior design?\n"", "" Would hotel staff have to approve any changes made by guests to the room's physical arrangement?\n"", "" Must guests get approval from hotel staff prior to making any alterations to their room's furnishings?""]"
19;What type of electrical appliances are guests allowed to use in their rooms? ;"
Guests may not use their own electrical appliances in the hotel building except for those
serving for personal hygiene (electrical shavers or massaging machines, hairdryers etc.), or
personal computers and telephone chargers. The rooms own electrical devices shall only be
used according to their main purpose.";19;"['those intended for private grooming (electric razors or massagers, hairdryers etc.), or \n', 'personal laptops and phone battery chargers. The in-room electrical equipment shall only be used\n ', 'for its designated purpose. Guests should refrain from using their own \n ', 'electronic appliances inside the hotel building except for \n ', 'those serving a personal hygiene need (electric shavers or massagers, hairdryers etc.), or \n ', ""personal computer and telephone chargers. Hotel rooms' electrical devices are only meant to be used\n "", 'according to their primary function. Guests cannot operate their own electrical appliances within the \n ', 'hotel building except for those related to personal grooming (shaving machines, massagers, etc.) or \n ', ""personal phone chargers. The hotel's in-room electric devices should only be employed as per their main \n "", 'intention. Electrical gadgets belonging to guests are not permitted inside the hotel premises except for \n ', ""those meant for private care and maintenance of one's personal hygiene (electric shavers, massagers etc.) or \n "", 'personal computer and telephone chargers. The in-room electric devices must only be operated according\n ', 'to their original purpose. Hotel policy prohibits the use of guest-owned electronic appliances within the \n ', 'hotel building except for those related to personal grooming needs or personal phone chargers.']";16;6;[' Are there specific electric appliances that guests are authorized to utilize in their lodgings ', ' In which cases can visitors make use of electrical gadgets in their assigned rooms ', ' Can guests bring and operate particular types of electrical equipment into their rented quarters ', ' What electronic apparatus is considered acceptable for guest utilization within the confines of their bedrooms ', ' Which kinds of electric devices are permitted for usage by hotel guests in their designated sleeping spaces ', ' Is there a list of approved electronic appliances that visitors can use in their assigned sleeping areas ', ' Are certain electric gadgets off-limits to visitors utilizing their rented quarters as a temporary residence ', ' Can visitors have specific types of electrical equipment at their disposal within the confines of their lodging ', ' What types of electrical devices are guests allowed to bring and operate within the boundaries of their designated sleeping spaces ', '']
20;"
Are there any restrictions on using the hotel's electrical devices?";"
Guests may not use their own electrical appliances in the hotel building except for those
serving for personal hygiene (electrical shavers or massaging machines, hairdryers etc.), or
personal computers and telephone chargers. The rooms own electrical devices shall only be
used according to their main purpose.";20;"['those intended for private grooming (electric razors or massagers, hairdryers etc.), or \n', 'personal laptops and phone battery chargers. The in-room electrical equipment shall only be used\n ', 'for its designated purpose. Guests should refrain from using their own \n ', 'electronic appliances inside the hotel building except for \n ', 'those serving a personal hygiene need (electric shavers or massagers, hairdryers etc.), or \n ', ""personal computer and telephone chargers. Hotel rooms' electrical devices are only meant to be used\n "", 'according to their primary function. Guests cannot operate their own electrical appliances within the \n ', 'hotel building except for those related to personal grooming (shaving machines, massagers, etc.) or \n ', ""personal phone chargers. The hotel's in-room electric devices should only be employed as per their main \n "", 'intention. Electrical gadgets belonging to guests are not permitted inside the hotel premises except for \n ', ""those meant for private care and maintenance of one's personal hygiene (electric shavers, massagers etc.) or \n "", 'personal computer and telephone chargers. The in-room electric devices must only be operated according\n ', 'to their original purpose. Hotel policy prohibits the use of guest-owned electronic appliances within the \n ', 'hotel building except for those related to personal grooming needs or personal phone chargers.']";16;6;"[' Is hotel electricity subject to specific usage rules ', ' Are there electrical device usage guidelines at the hotel ', ' Do hotels impose electrical gadget restrictions ', ' Can hotel guests use their electronic devices without restriction ', ' Are there any regulations regarding in-room appliance usage ', ' Are hotel electrical facilities limited in some way ', ' Are guests allowed unrestricted access to hotel electronics ', ' Is hotel power consumption governed by specific policies ', "" Are there electric device usage limitations within the hotel's premises""]"
22;What is the consequence of losing the room key? ;"Hotel guests are responsible for given room keys during their whole stay. In case of loss, the
guests are asked to inform reception staff immediately in order to prevent abusing the key.
Losing the room key will result in a penalty of 20 Eur, which is to be paid on the spot, at the
reception.";22;[' Guests have to keep track of their assigned room keys during their entire stay. In case they go missing, it is essential that guests inform the front desk staff without delay in order to prevent misuse.\n\n', ' Patrons of the hotel must ensure safekeeping of their provided room cards at all times while on premises. If a key is misplaced, immediate notification of reception staff will be expected in order to prevent unauthorized access.\n\n', ' Hotel clients are accountable for retaining possession of their allocated room keys throughout their stay. In the event of loss, guests are required to notify front desk staff promptly to avert misuse.\n\n', ' The responsibility of safeguarding assigned room cards rests with hotel patrons during their visit. If these go missing, it is crucial that clients inform reception staff right away in order to prevent unauthorised use.\n\n', ' During their stay at the hotel, clients must take care not to misplace their assigned room keys. In case this happens, immediate notification of front desk staff will be required in order to prevent misuse.\n\n', ' Hotel guests are responsible for keeping track of their issued room cards during their entire visit. Losing a key will incur a penalty fee which is payable on the spot at reception.\n\n', ' In the event that hotel clients misplace their assigned room keys, they must notify reception staff without delay and be prepared to pay a penalty fee, currently set at 20 Eur, which is payable on the spot.\n\n', ' Clients of the hotel are accountable for safeguarding their provided room cards during their visit. If these go missing, immediate notification of reception staff will be expected in order to prevent misuse, and payment of a penalty fee will be required.\n\n', ' Guests of the hotel must ensure that they retain possession of their allocated room keys throughout their stay. Losing a key will result in an administrative charge of 20 Eur, payable on the spot at reception.'];18;6;"[' Losing the entry pass has what effects? ', ' The outcome of failing to obtain the door code ', "" What happens if you can't get your hands on the master key? "", "" If you lose the combination lock's secret, what will be the result? "", ' Can you describe the aftermath of losing the keycard? ', "" How does it affect one's ability to access the designated area if they misplace the ID badge? "", ' The penalty for forgetting where you put the room entry card ', ' What are the outcomes of failing to get the correct locker combination? ', "" What happens when you can't track down the lost door opener?""]"
23; What is the amount that guests have to pay if they lose the room key?;"Hotel guests are responsible for given room keys during their whole stay. In case of loss, the
guests are asked to inform reception staff immediately in order to prevent abusing the key.
Losing the room key will result in a penalty of 20 Eur, which is to be paid on the spot, at the
reception.";23;[' Guests have to keep track of their assigned room keys during their entire stay. In case they go missing, it is essential that guests inform the front desk staff without delay in order to prevent misuse.\n\n', ' Patrons of the hotel must ensure safekeeping of their provided room cards at all times while on premises. If a key is misplaced, immediate notification of reception staff will be expected in order to prevent unauthorized access.\n\n', ' Hotel clients are accountable for retaining possession of their allocated room keys throughout their stay. In the event of loss, guests are required to notify front desk staff promptly to avert misuse.\n\n', ' The responsibility of safeguarding assigned room cards rests with hotel patrons during their visit. If these go missing, it is crucial that clients inform reception staff right away in order to prevent unauthorised use.\n\n', ' During their stay at the hotel, clients must take care not to misplace their assigned room keys. In case this happens, immediate notification of front desk staff will be required in order to prevent misuse.\n\n', ' Hotel guests are responsible for keeping track of their issued room cards during their entire visit. Losing a key will incur a penalty fee which is payable on the spot at reception.\n\n', ' In the event that hotel clients misplace their assigned room keys, they must notify reception staff without delay and be prepared to pay a penalty fee, currently set at 20 Eur, which is payable on the spot.\n\n', ' Clients of the hotel are accountable for safeguarding their provided room cards during their visit. If these go missing, immediate notification of reception staff will be expected in order to prevent misuse, and payment of a penalty fee will be required.\n\n', ' Guests of the hotel must ensure that they retain possession of their allocated room keys throughout their stay. Losing a key will result in an administrative charge of 20 Eur, payable on the spot at reception.'];18;6;[' penalty do visitors incur when they misplace their accommodation keys?\nWhat ', ' fee must attendees pay in case of losing their hotel room card?\nHow ', ' much do participants owe if they accidentally drop their lodge access pass?\nWhat ', ' charge is levied against guests who cannot find their room access device?\nWhat ', ' cost does a guest have to bear if they lose the key to their accommodation unit?\nHow ', ' much must attendees pay when they are unable to locate their lodging keys?\nWhat ', ' fine do visitors incur in case of losing their access card for the rooms?\nWhat ', ' amount is payable by participants who misplace their room keycard?\nHow ', ' much does a guest have to pay if they lose or cannot find the access key to their accommodation space?']
24;What is the minimum age requirement for children to be left unattended in hotel rooms and common areas?;"For safety reasons it is not permitted to leave children under 12 years of age in hotel
rooms and other common areas of the hotel without adult supervision, and children under
12 years of age may not use the lift without supervision.";24;[' \nNo child under 12 is permitted to be alone in a hotel room or communal area ', ' \nChildren under 12 must be accompanied by an adult when using the elevator ', ' \nHotel policy dictates that children under 12 require adult supervision at all times, including in common areas ', ' \nKids under 12 are not allowed to use elevators without adult guidance ', ' \nUnder-12s are required to have adult accompaniment in hotel rooms and shared spaces for safety ', ' \nChildren below the age of 12 must be supervised by an adult while in hotel common areas ', ' \nSafety regulations prohibit leaving children under 12 unattended in hotel rooms or public areas ', ' \nKids aged 12 and under need a responsible adult with them when using hotel lifts ', ' \nHotel safety policies mandate that children under 12 are not permitted to use elevators unsupervised ', ''];19;6;[' Are there rules for kids staying in hotel rooms by themselves?\n\nMinimum child supervision requirements in public hotel areas ', ' What is the legal age for children to stay in hotel rooms without adult accompaniment?\n\nAre there regulations governing unattended minors in hotel facilities? ', ' Hotel policy on leaving children alone in common spaces\n\nAge guidelines for children being left unmonitored in hotel premises ', ' Are kids allowed to stay by themselves in hotels?\n\nRules and regulations for minors being left unsupervised in hotel environments ', ' Age restrictions for kids staying in hotel rooms without adult supervision\n\nHotel policies regarding minors being left alone in public areas ', ' What are the age limits for kids staying alone in hotel lobbies?']
26;Is the hotel's inner courtyard parking facility available for all guests? ;"
The hotel’s inner courtyard parking facility may be used only upon availability of parking
slots. Slots marked as ’Private’ are to be left free for their owners. For parking fees please
consult the reception or see the website of the hotel.";26;"[' The inner courtyard parking area can be used on a first-come, first-served basis subject to availability ', "" The private parking spots in the hotel's courtyard must remain reserved for their respective owners "", ' In order to secure a parking spot, customers are advised to check the website of the hotel or contact reception ', ' Private parking spaces in the courtyard cannot be occupied by non-owners ', ' To find out about parking charges, please visit the website of the hotel or speak with staff at the front desk ', ' When using the inner courtyard car park, ensure that private spots are left vacant for their rightful owners ', "" For information on parking fees and availability, please refer to the hotel's website or consult with a member of reception staff "", "" Any available parking slots in the hotel's internal courtyard can be used by guests, provided they have not been marked as reserved "", ' In the event of an unreserved parking spot becoming available, it is permissible for customers to use it.']";21;6;"[' accessible to every visitor? \nDoes everyone have access to the internal driveway parking area ', '?\nCan all customers utilize the interior motor vehicle lot ', '?\nDoes everybody get to use the inside auto parking space ', '?\nAre there car parks located within the inner courtyard ', ' open to all patrons? \nIs a free parking spot available in the central patio for every guest ', '?\nWill everyone have access to the interior drive-through parking area ', ""?\nCan I park my car in the inn's private courtyard "", "" if I'm staying there? \nDoes the establishment provide a parking lot within its inner courtyard "", ' for each customer? \nAre all guests allowed to utilize the internal car parking facility ', '']"
27; Is there an additional fee for parking at the hotel?;"
The hotel’s inner courtyard parking facility may be used only upon availability of parking
slots. Slots marked as ’Private’ are to be left free for their owners. For parking fees please
consult the reception or see the website of the hotel.";27;"[' The inner courtyard parking area can be used on a first-come, first-served basis subject to availability ', "" The private parking spots in the hotel's courtyard must remain reserved for their respective owners "", ' In order to secure a parking spot, customers are advised to check the website of the hotel or contact reception ', ' Private parking spaces in the courtyard cannot be occupied by non-owners ', ' To find out about parking charges, please visit the website of the hotel or speak with staff at the front desk ', ' When using the inner courtyard car park, ensure that private spots are left vacant for their rightful owners ', "" For information on parking fees and availability, please refer to the hotel's website or consult with a member of reception staff "", "" Any available parking slots in the hotel's internal courtyard can be used by guests, provided they have not been marked as reserved "", ' In the event of an unreserved parking spot becoming available, it is permissible for customers to use it.']";21;6;"["" Is there a supplementary cost for using the hotel's parking facilities?\n"", ' Are there additional fees associated with parking in the hotel lot?\n', ' Does the hotel impose a separate fee for parking privileges?\n', ' Can I expect to pay an extra sum for parking at the hotel premises?\n', ' Will I be required to incur an additional expense for parking on site?\n', ' Is a surcharge levied for parking at the hotel property?\n', ' Are there any hidden fees related to parking at the hotel establishment?\n', ' Does the hotel charge an added fee for using their parking accommodations?\n', "" Can I anticipate paying a supplementary cost for utilizing the hotel's parking facilities?""]"
28;What are the conditions for payment of accommodation and services at the location? ;"
Guests are obliged to pay the price agreed upon according to the written confirmation of
their reservation. ‘On the spot’ payments for accommodation and other services are to be
made at the beginning of the stay. The bill is payable upon presentation to the guest.";28;"[' Guests will be required to pay the pre-agreed amount upon arrival ', ' Clients are expected to meet their financial obligations as outlined in the written reservation documents ', ' Accommodation and services fees should be paid prior to commencement of stay ', "" Charges for lodging and other amenities will become due at the start of guest's visit "", ' The invoice must be settled by the guest immediately upon being presented ', ' Payment for all goods and services rendered will be required at time of check-in ', ' All costs associated with accommodation and services are payable in full upon arrival ', ' Guests are accountable for settling their bill according to terms outlined in reservation documents ', ' Charges for lodging and services will become due upon presentation of invoice to the guest']";22;6;['\nCompensation requirements for services and lodging at a specific venue ', '\nConditions governing payments for in-site housing and services ', '\nRules for remuneration of lodging and amenities at this location ', '\nAccommodation and service payment conditions at the designated area ', '\nThe stipulations regarding compensation for in-site accommodations and services ', '\nRemuneration requirements for services and lodging at the given premises ', '\nConditions governing payments for on-site housing and facilities ', '\nPayment terms for in-site lodging and amenities at a particular site ', '\nCompensation guidelines for accommodations and services provided onsite']
29;"
What will happen if a guest is unable to pay the bill upon presentation?";"
Guests are obliged to pay the price agreed upon according to the written confirmation of
their reservation. ‘On the spot’ payments for accommodation and other services are to be
made at the beginning of the stay. The bill is payable upon presentation to the guest.";29;"[' Guests will be required to pay the pre-agreed amount upon arrival ', ' Clients are expected to meet their financial obligations as outlined in the written reservation documents ', ' Accommodation and services fees should be paid prior to commencement of stay ', "" Charges for lodging and other amenities will become due at the start of guest's visit "", ' The invoice must be settled by the guest immediately upon being presented ', ' Payment for all goods and services rendered will be required at time of check-in ', ' All costs associated with accommodation and services are payable in full upon arrival ', ' Guests are accountable for settling their bill according to terms outlined in reservation documents ', ' Charges for lodging and services will become due upon presentation of invoice to the guest']";22;6;"[""\nIf a visitor can't settle up immediately "", '\nConsequences for not paying your bar tab ', ""\nOutcomes for guests who can't pay at checkout "", '\nPaying consequences of not settling a bill on time ', ""\nHow will things go if you're unable to pay the check? "", ""\nA guest who's short on cash: what's next? "", ""\nWhat happens when someone forgets their wallet and can't pay "", '\nThe aftermath of being unable to cover your expenses ', ""\nWhen a customer can't afford to pay the bill "", '']"
31;What is the maximum number of animals allowed per room? ;"Dogs and other animals may be taken into the hotel premises only with the consent of
reception for a surcharge 15 Eur/animal/night (max. 2 animal / room). Their owners must
thoroughly abide by the instructions of reception.";31;[' Pets and animals ', ' Animals and pets ', ' Companion animals and their owners ', ' Animals, including dogs ', ' Canine friends and other critters ', ' Service animals are allowed with prior approval ', ' Guests may bring animals into the hotel area ', ' Accompanied animals are permitted on the premises ', ' Certain animals, such as dogs ', ''];24;6;[' What is the largest amount of fauna permitted per accommodation ', ' How many beasts are allowed in each chamber ', ' At what point is the number of critters allowed per room reached ', ' What constitutes the peak count of creatures allowed per lodging ', ' What is the numerical limit on animals housed per sleeping space ', ' Can there be more than a certain quantity of wild beasts kept within one enclosure ', ' Is there an upper boundary for the number of living beings kept in each designated area ', ' Are there restrictions on the total number of fauna permitted to reside in each habitation ', '']
33;What is the purpose of socializing the pet mentioned in the text?;"
The pet is socialized, vaccinated, and has no fleas or ticks.";33;"[' The pet has been made friendly to humans, given medical shots, and there are no external parasites ', ' The creature is habituated to human company, inoculated against illnesses, and unaffected by fleas or ticks ', "" The furry friend is sociable, got vaccinated, and doesn't have any external pests "", "" It's a social creature that has been protected from diseases, hasn't got parasites like fleas or ticks "", ' This animal has social skills, received medical shots, and there are no ticks or fleas on it ', "" The companion animal has developed good people-skills, got the necessary injections, and doesn't have any ectoparasites "", "" This pet is sociable, protected from diseases, hasn't got external pests like fleas or ticks "", "" It's a well-socialized creature that's been vaccinated, tick-free, and flea-free "", ' The social companion animal has received the needed medical shots, and is free of unwanted external parasites']";25;6;[' Why are pets brought into communal settings ', ' What is the principal goal behind mixing a domesticated creature with others ', ' What motivates individuals to combine their companion animals with other creatures ', ' For what purpose are pets allowed to interact with other beings ', ' In what manner does socializing an animal benefit its owner ', ' What drives people to create opportunities for interaction between a pet and other entities ', ' Why do owners permit interactions between their pet and other living things ', ' To what end is it desirable to allow animals to be part of a larger community ', '']
36;Is it sanitary to use utensils for both human food and dog food?;"
Utensils, which serve for preparation or serving of food to guests, must not be
used for feeding dogs or other animals.";36;[' Household items ', ' Table settings ', ' Equipment, intended for culinary use ', ' Dining accessories ', ' Utensils designed for human consumption ', ' Items used in preparing and serving meals ', ' Dinnerware and gadgets ', ' Cookware and tableware ', ' Cutlery and serving tools ', ' Tableware, intended for use by people, not animals.'];28;6;[' Is it hygienic to reuse plates for humans and pets ', ' Should humans share eating utensils with canines ', ' Can canine cutlery be used safely by humans ', ' Would you eat from a bowl shared between dogs and people ', ' Are there health risks associated with using utensils for both species ', ' Can pet dishes be used without posing a risk to human health ', ' Is it acceptable to reuse utensils for both dogs and their owners ', ' Do cross-species eating utensils pose a threat to human well-being ', ' Can human food preparation surfaces be contaminated by dog use ', '']
38;What type of damages are typically considered by hotels when assessing responsibility?;"
Owners are fully responsible for any damages caused to hotel property by
their animals.";38;['\n2. Individuals hosting animals at the hotel must cover all related damage costs ', '\n3. Animal owners are accountable for any harm done to hotel facilities ', '\n4. Hotel guests with pets are expected to reimburse for damages caused to property ', '\n5. Responsibility for damage inflicted on hotel amenities rests solely with pet owners ', '\n6. Pet owners are liable for any destruction of hotel furnishings or equipment ', '\n7. Hotel visitors who bring animals must compensate for resulting damages ', '\n8. Accountability for hotel property damage caused by pets lies with the owner ', '\n9. Guests with animals in the hotel are responsible for paying for any damages incurred ', '\n10. Those bringing animals to the hotel are fully accountable for resulting property damage ', ''];30;6;[' which kinds of losses are they usually accountable for ', ' how do hotels determine their liability ', ' what are the common types of damage that hotels assess responsibility for ', ' in evaluating the extent of damages ', ' hotels typically consider the following ', ' what losses are hotel owners usually held responsible for ', ' when assessing culpability ', ' what types of damages do hospitality establishments normally account for ', ' what sorts of financial losses do hotels usually take into consideration']
40;When is the hotel terrace open?;"Pets are not allowed in the restaurant during breakfast time
(7:00 – 10:30) for hygienic reasons due to the breakfast’s buffet style. An
exception is the case when the hotel terrace is open, as pets can be taken to
the terrace through the hotel's main entrance and they can stay there during
breakfast.";40;"['Animals are barred from the restaurant during morning meal hours for health-related reasons tied to the buffet-style service.\n', 'Guests with pets are not allowed inside the eatery from 7:00 until 10:30 AM due to concerns about cleanliness related to the self-serve breakfast offerings.\n', 'The presence of animals is restricted within the restaurant during breakfast time, spanning 7:00 – 10:30 AM, for reasons tied to maintaining a sanitary environment caused by the extensive buffet spread.\n', 'For health and safety reasons, no pets are allowed in the dining area between morning meal hours (7:00 – 10:30).\n', 'Due to the nature of breakfast service, which often involves an open buffet area, pets are not permitted within the confines of the restaurant during peak breakfast hours (', '7:00–10:30 AM).\n', 'Exceptions can be made for when guests are allowed on the outdoor patio space, but only through a designated entrance point.\n', 'During morning meal hours (7:00 – 10:30), animals are strictly prohibited from entering the eatery due to concerns about food contamination tied to the spread-style breakfast offerings.\n', 'Pets may be brought into the hotel premises via a main entryway and will have access to an outdoor space where they can be present during breakfast time, as long as the designated patio area is open.\n', 'For hygienic purposes related to the self-serve style of serving food at breakfast time (', ""7:00–10:30 AM), it's strictly forbidden for animals to enter the dining area unless specific arrangements are made allowing them access through a separate entrance point.""]";32;6;"["" Can I visit the hotel's outdoor seating area during certain times "", ' At what points is the rooftop lounge available ', ' Do they have a specific schedule for the outdoor dining area ', ' Is there a designated time frame for the hotel veranda ', ' When does the hotel patio become operational ', "" What's the timeline for the hotel sundeck "", ' Can I plan to visit the outdoor seating area at any particular times ', ' Are there set hours for the exterior seating area ', "" When can I access the hotel's alfresco dining space""]"
41;What is the purpose of displaying fire alarm escape routes at the inner side of each guest room doors?;"
During their stay in the hotel, each guest is obliged to act in such a manner as to ensure
that their conduct does not cause the outbreak of fire. Fire alarm escape routes are
displayed at the inner side of each guest room doors.";41;"['\nEach visitor must take care that their actions do not lead to flames ', ""\nDuring your stay, please ensure you don't cause any conflagration "", '\nHotel guests are requested to act responsibly and avoid setting the place ablaze ', '\nIn order to prevent fires, each guest is expected to behave appropriately ', '\nGuests staying with us must take care that their actions do not spark a fire ', '\nWe ask our guests during their stay to be mindful of potential flames ', ""\nOur hotel's rules oblige each visitor to act so as not to cause any blaze "", '\nIn order for you to enjoy your stay, please refrain from setting the hotel on fire ', '\nEach guest is requested to conduct themselves in such a manner that prevents fires ', '']";33;6;[' Purpose that drives showing emergency exit plans inside hotel rooms.\n\n', ' What is reasoning behind placing fire evacuation maps near beds in hotels?\n\n', ' Can you clarify what is goal of providing map to nearest exits at each guest room entrance?\n\n', ' Why are diagrams outlining emergency escape procedures posted inside every hotel bedroom?\n\n', ' What is significance of installing clear indicators directing guests to nearest exit routes within hotel rooms?\n\n', ' Purpose that underlies displaying visual cues showing safe paths for emergency evacuation from hotel bedrooms.\n\n', ' What is rationale behind posting detailed maps guiding guests to nearest exits outside hotel bedrooms?\n\n', ' Why are schematics illustrating escape procedures posted at each guest room entrance, and what benefits do they provide?\n\n', ' Can you explain why maps showing emergency exit routes are frequently seen inside every guest room in hotels?']
43;What is the penalty fee for smoking in the hotel rooms?;"Smoking is prohibited in the whole building of the hotel (both in the rooms and in the
common areas). Violation of this rule will trigger a penalty fee of 100-200 Eur depending on
the smoke odors experienced in the room, and the amount is calculated by discretion of the
hotel.";43;"[""\nTobacco use is not allowed anywhere inside the hotel's building (including guest quarters and shared spaces).\n\n"", '\nNo smoking policy applies to all areas within the hotel, encompassing private accommodations and communal zones.\n\n', '\nHotel-wide non-smoking regulations are in place, extending to both guest rooms and common lounge areas.\n\n', '\nSmoking prohibition is enforced across the entire hotel complex, including personal quarters and public access points.\n\n', ""\nTobacco smoking is strictly prohibited throughout the hotel's facilities (covering both individual rooms and shared spaces).\n\n"", ""\nA strict no-smoking policy governs all areas within the hotel's premises, encompassing guest suites and public gathering zones.\n\n"", '\nHotel rules stipulate a complete ban on smoking within the building, inclusive of private rooms and communal lounges.\n\n', '\nSmoking is strictly prohibited in all designated hotel areas (including individual guestrooms and shared common spaces).\n\n', '\nNo smoking policy applies to both personal quarters and public access points throughout the entire hotel premises.']";35;6;['How much will I be fined if I smoke within the hotel premises?\n', 'Can I get a surcharge for indulging in cigarette usage during my stay?\n', 'Are there any penalties for lighting up a cigarette inside my room?\n', 'Do you have a smoking infringement fee that needs to be paid?\n', 'Is there a monetary penalty associated with smoking indoors?\n', 'Will I be billed extra for the privilege of smoking within hotel boundaries?\n', 'Can I incur an additional charge if I light up a cigarette in my accommodation?\n', 'Are guests subject to a fine if they choose to smoke inside their room?\n', 'Does the hotel impose a levy on those who engage in smoking activities?']
