;question;answer;question_index;answer_reformulate;answer_index;document_index;question_reformulate
13;What consequences might the hotel impose on the person if their demands are not met?;"
  The person makes demands on the Hotel exceeding the reasonable extent.";13;"[""\nTheir requests are excessive and beyond what's considered fair "", '\nThey expect special treatment that goes above and beyond ', ""\nTheir expectations far exceed what's standard at this establishment "", '\nThey make demands that are too great, pushing the limits of reason ', '\nTheir needs are unreasonable, putting undue pressure on staff ', '\nThe guest is being overly demanding in their requests ', '\nTheir requirements are excessive, bordering on unmanageable ', ""\nThe person's expectations are straining the hotel's resources "", '\nTheir insistence on getting what they want is becoming unbearable']";12;10;[' What disciplinary actions would the management take against someone who is uncooperative?\n\n', ' Can you outline the penalties that the accommodation provider might levy against an intransigent patron?\n\n', ' What repercussions would occur if a guest fails to adhere to the house rules?\n\n', ' In what ways might the hotel penalize someone who disregards their policies?\n\n', ' How would the establishment respond to a client who is unwilling to compromise?\n\n', ' Can you enumerate the potential consequences that a hotel might impose on an uncooperative patron?\n\n', ' What measures would the management take if a guest refuses to comply with their demands?\n\n', ' In what manner might the accommodation provider penalize someone who fails to meet their expectations?\n\n', ' How would the establishment react if a client is unwilling or unable to fulfill their requirements?']
14;"What is considered an ""Act of God"" in the given context?";"
  Accommodation cannot be provided due to Acts of God, failure of facilities or other unavoidable circumstances.";14;"[' No lodging can be offered due to unforeseen events ', ' We are unable to provide accommodation because of unexpected occurrences ', "" Unavoidable circumstances mean we can't offer a place to stay "", ' Due to supernatural incidents, accommodation cannot be arranged ', ' Facilities failure necessitates the cancellation of all bookings ', ' When calamities occur, no rooms will be allocated ', ' Certain situations beyond our control mean there is no accommodation available ', ' Unfortunately, unavoidable events render us unable to provide housing ', ' Circumstances beyond human intervention prevent us from offering a place to stay']";13;10;[' Natural catastrophe exemptions ', ' Catastrophic event exclusions ', ' Force majeure exceptions ', ' Uncontrollable calamities ', ' Inclement weather excemptions ', ' Acts of nature justifications ', ' Unpreventable disasters ', ' Sudden and extreme events ', ' Calamitous incidents']
15;"What is the purpose of the given text? 
What are the characteristics of a Violent Organization? 
What type of organizations are affiliated with a Violent Organization? 
Who is considered a related person in the context of the text? 
What is considered a significant disturbance of other guests? 
What is the reasonable extent of demands on the Hotel or its employees? 
What happens if a person accepts the use of their name to a Violent Organization?";"
  Any of the following items apply to the person intending to stay at the Hotel.
Such person is a member of or in any way affiliated with a violent organization, an enterprise or organization affiliated
with a violent organization, an organization that conducts radical action or other antisocial organization (hereinafter
collectively referred to as a “Violent Organization”).
Such person is a member of a company or other organization whose operations are controlled by a Violent Organization
or affiliate thereof.
Such person is a legal entity which has an officer (director, executive officer, or any other equivalent person), employee,
related person, etc. related to a Violent Organization.
Such person accepts the use of its name to a Violent Organization.
Such person commits significant disturbance of other guests of the Hotel, by words or action.
Such person makes demands by violence, or otherwise makes demands on the Hotel or its employees exceeding the
reasonable extent.";15;[' \nSomeone associated with a violent group, business, or organization ', ' \nAn individual linked to an organization that backs a violent group ', ' \nA person affiliated with a company or other entity controlled by a violent group ', ' \nA legal entity with ties to a violent organization through an officer, employee, or relative ', ' \nAny guest who supports the activities of a violent organization ', ' \nSomeone whose actions cause significant disruptions for other hotel guests ', ' \nAn individual who uses force or intimidation to make demands on the hotel staff ', ' \nSomeone who makes unreasonable demands on the hotel staff ', ' \nA person whose behavior causes substantial inconvenience for the hotel and its employees'];14;10;"[' What does the given text aim to describe ', ' What are the distinctive features of an Aggressive Grouping ', ' Which types of groups are associated with Aggression ', ' Who is considered related in the context of this document ', ' What constitutes a notable disruption to other guests ', ' How far can demands be placed on the Hotel or its staff ', ' What are the consequences for someone who authorizes their name to be used by an Aggressive Grouping ', ' What happens if you let a group use your name for aggressive purposes ', "" Who becomes involved when someone's name is associated with violence "", "" What kind of harm occurs when someone's name is linked to aggression "", ' Can the Hotel impose limits on demands made by a certain group']"
16;What are the consequences of canceling an Accommodation Agreement according to the given text?;"
Guests may cancel Accommodation Agreements at any time by notifying the Hotel.";16;"['\nUsers may cancel Lodging Arrangements at will, after notifying the Inn ', ""\nOccupants are free to withdraw from Stay Agreements on a moment's notice "", '\nPatrons have the right to void Booking Accords with immediate effect ', '\nGuests can rescind their booking agreements without penalty ', '\nThose who stay here can end their contracts by giving proper notice ', '\nVisitors may choose to cancel their reservations at any time ', '\nPeople who come here can terminate their bookings on short notice ', '\nGuests are entitled to void or cancel their room bookings ', '\nIndividuals who book with us can withdraw from the agreement at will ', '']";15;10;"[' What are the outcomes of rescinding a residence deal?\n', ' How do you handle backing out of an apartment commitment?\n', ' Can you tell me about the effects of revoking an accommodation arrangement?\n', ' What happens when you cancel an overnight stay agreement?\n', ' What are the implications of pulling out of a housing arrangement?\n', "" How does canceling a rental contract impact on someone's plans?\n"", ' Can you explain the aftermath of calling off an apartment lease?\n', ' What are the results of backing out of a cohabitation arrangement?\n', ' How do the terms change when terminating a place to stay agreement?']"
17;What are the reasons for which guests are not liable for payment of a cancellation fee? ;"If Guests cancel Accommodation Agreements, in whole or in part, for reasons due to Guests, (unless the Hotel requested a payment
of an accommodation fee specifying a payment date as stipulated in Article 3 Paragraph 2 above, and the Guests cancelled
Accommodation Agreements before such payment), Guests shall be liable for payment of a cancellation fee as specified in cancellation
policy. However, in the event of a special agreement as described in Article 4 Paragraph 1 above, Guests shall be liable for payment of
such cancellation fee. However, provided only if the Hotel notifies, when entering into a special agreement, Guests their duty to pay the
cancellation fee.";17;"[' \nWhen visitors cancel accommodation deals, in whole or part, for reasons attributable to them (unless the hotel requested an advance payment\n', ' \nFor clients who cancel entire or partial bookings due to own causes (except when hotel demands an early booking fee with specified date,\nas per article 3 paragraph 2 above, and clients cancel before such payment) ', ' \nVisitors are responsible for paying a cancellation charge if they cancel the accommodation agreement in whole or part due to their fault ', '\nClients who terminate bookings for reasons attributable to them are liable for a cancellation fee as stipulated in our cancellation policy ', '\nFor guests cancelling entire or partial bookings due to own mistakes (except when hotel requires advance payment, as per article 3 paragraph 2 above,\nand clients cancel before such payment), they will be charged a cancellation fee ', ' \nVisitors are responsible for paying the cancellation fee if they terminate the accommodation agreement in whole or part for reasons attributable to them ', '\nWhen guests cancel bookings due to their fault (except when hotel demands advance payment, as per article 3 paragraph 2 above, and clients cancel before such payment) ', ""\nGuests who revoke lodging contracts in whole or partial, due to own faults, will be charged a cancellation fee according to the hotel's policy "", ' \nWhen visitors cancel bookings for reasons attributable to them (except when hotel demands advance payment as per article 3 paragraph 2 above, and clients cancel before such payment) ', '']";16;10;['\nUnder what conditions do visitors escape financial repercussions for cancelling a stay ', '\nWhy are customers shielded from charges related to terminating a booking ', '\nIn what scenarios do clients avoid paying the price for abandoning a visit ', '\nHow do guests sidestep penalties associated with canceling an engagement ', '\nWhat grounds allow users to skirt the fine print on cancellation fees ', '\nCan visitors rely on exemptions to skip payment of termination charges ', '\nUnder what circumstances are customers entitled to a free pass from cancellation penalties ', '\nWhy do clients often receive waivers for abandonment fees ', '\nHow do guests qualify for release from financial obligations due to cancellation ', '']
18;"
What is the condition under which guests are liable for payment of a cancellation fee even if they have a special agreement?";"If Guests cancel Accommodation Agreements, in whole or in part, for reasons due to Guests, (unless the Hotel requested a payment
of an accommodation fee specifying a payment date as stipulated in Article 3 Paragraph 2 above, and the Guests cancelled
Accommodation Agreements before such payment), Guests shall be liable for payment of a cancellation fee as specified in cancellation
policy. However, in the event of a special agreement as described in Article 4 Paragraph 1 above, Guests shall be liable for payment of
such cancellation fee. However, provided only if the Hotel notifies, when entering into a special agreement, Guests their duty to pay the
cancellation fee.";18;"[' \nWhen visitors cancel accommodation deals, in whole or part, for reasons attributable to them (unless the hotel requested an advance payment\n', ' \nFor clients who cancel entire or partial bookings due to own causes (except when hotel demands an early booking fee with specified date,\nas per article 3 paragraph 2 above, and clients cancel before such payment) ', ' \nVisitors are responsible for paying a cancellation charge if they cancel the accommodation agreement in whole or part due to their fault ', '\nClients who terminate bookings for reasons attributable to them are liable for a cancellation fee as stipulated in our cancellation policy ', '\nFor guests cancelling entire or partial bookings due to own mistakes (except when hotel requires advance payment, as per article 3 paragraph 2 above,\nand clients cancel before such payment), they will be charged a cancellation fee ', ' \nVisitors are responsible for paying the cancellation fee if they terminate the accommodation agreement in whole or part for reasons attributable to them ', '\nWhen guests cancel bookings due to their fault (except when hotel demands advance payment, as per article 3 paragraph 2 above, and clients cancel before such payment) ', ""\nGuests who revoke lodging contracts in whole or partial, due to own faults, will be charged a cancellation fee according to the hotel's policy "", ' \nWhen visitors cancel bookings for reasons attributable to them (except when hotel demands advance payment as per article 3 paragraph 2 above, and clients cancel before such payment) ', '']";16;10;"[' What triggers financial responsibility for guests to pay cancellation penalties when they have a bespoke contract?\n', ' Under what circumstances do guests become responsible for paying cancellation charges even with a customised deal?\n', ' How can a standard contract override a unique agreement and make guests liable for cancellation costs?\n', "" Can a guest's liability for a cancellation fee be triggered by anything other than their own actions despite an individualized contract?\n"", ' What conditions might render a special cancellation agreement invalid, making the guest responsible for payment?\n', ' Are there any exceptions to a customised agreement that could lead to a guest being liable for a cancellation fee?\n', ' Can a standard clause override a unique provision and make guests responsible for paying cancellation charges?\n', "" How do specific circumstances affect a guest's liability for a cancellation fee when they have an individualized contract?\n"", ' What happens if the terms of a special agreement are deemed invalid or unenforceable, making the guest liable for a cancellation charge?']"
19;What are the consequences for guests who fail to arrive at the hotel by the specified time without prior notification?;"If Guests do not arrive at the Hotel by 8:00 pm on the first day of reservation (or within two hours of the expected arrival time
notified by Guests in advance) without notifying the Hotel, such Guests’ reservation may be deemed to be cancelled.";19;[' \nClients not checking-in before 20:00 hours on the first day of occupancy (or within two hours from their advised estimated arrival time) without informing our establishment ', ' \nIf clients fail to check in by 8 pm local time on the initial reservation date (or within a 2-hour window from their stated expected arrival time notified to us beforehand) without warning, their booking may be considered cancelled ', ' \nIn the event that guests do not arrive at the hotel premises by 20:00 hours on the first day of reservation (or within two hours of their advised estimated time of arrival) and have not notified us in advance, we reserve the right to deem their booking as cancelled ', ' \nIf travellers don’t show up by 8 pm on the first night of accommodation (or within a two-hour window from the expected time they said they’d arrive) without letting us know beforehand, we can cancel their reservation ', ' \nGuests who do not appear at the hotel by the stipulated check-in time (which is 20:00 hours on the day of initial booking), or are late by more than two hours from their advised ETA, and have not given prior notice to us ', ' \nIn case guests fail to arrive at our hotel premises before 20:00 hours on the first day of stay (or within a two-hour window from their stated expected arrival time) without giving us advance warning, we may consider their reservation as cancelled ', ' \nIf overnight visitors do not show up by 8 pm on the initial booking night (or within two hours of their advised estimated time of arrival) and have not notified our hotel beforehand, we can cancel their booking ', ' \nClients arriving past 20:00 hours on the first day of stay without informing us in advance may be deemed to have cancelled their reservation (', ' \nIn case overnight guests do not arrive at our hotel premises by 8 pm on the first night of accommodation (or within two hours from the time they said they’d arrive) and haven’t notified us beforehand, we can consider their booking as cancelled ', ''];17;10;[' Can penalties be incurred by tourists who miss their designated arrival deadline without giving notice?\n\n', ' What happens to travelers who show up late at a hotel without informing the staff beforehand?\n\n', ' Are there any implications for overnight guests who fail to arrive on time as stipulated in the agreement?\n\n', ' Do tardy arrivals incur additional charges from hotels that were not anticipated by visitors?\n\n', ' Can repercussions be triggered when travelers neglect their scheduled check-in without warning the management?\n\n', ' What kind of penalties might be imposed on patrons who miss their designated arrival window without prior notification?\n\n', ' Will late-arriving guests face any repercussions from hotels that were not previously disclosed to them?\n\n', ' Are there any potential consequences for overnight visitors who fail to adhere to their agreed-upon check-in schedule?\n\n', ' Can tourists expect to incur fees if they show up later than anticipated at a hotel without providing prior notice?']
20;Is a 16-year-old high school student allowed to stay at the hotel alone?;"The person intending to stay at the Hotel is a minor. However, the same will not apply if such person is 15 years of age or
older (unless such person is a junior high school student) and is either accompanied by or has permission by a person with
parental authority or a guardian according to the categories below.
Persons 18 years of age (except high school students and under)
Persons 15 to 17 years of age (except junior high school students and under)";20;[' \nMinors seeking accommodation ', ' \nIndividuals below legal adult age ', ' \nChildren desiring hotel stay ', ' \nJuveniles not yet considered adults ', ' \nYouths requiring parental consent ', ' \nGuests younger than the standard adult threshold ', ' \nThose who have not reached full adulthood ', ' \nUnderage individuals intending to reside at the Hotel ', ' \nMinors without adult accompaniment or permission ', ''];18;10;[' Can a teenager check into a hotel by themselves ', ' Is it customary for a 16-year-old to be able to reserve a hotel room on their own ', ' What is the standard policy regarding solo teenage occupancy in hotels ', ' Are there any age restrictions for solo hotel bookings ', ' Can a high school student book and stay at a hotel independently ', ' May a young person of sixteen years check into an establishment like this alone ', ' Does a hotel generally allow teenagers to rent rooms without adult supervision ', ' Is it allowed for a 16-year-old to occupy a hotel room single-handedly ', ' Are there any laws that prohibit hotels from allowing solo occupancy by minors']
21;"
What is the minimum age for a junior high school student to be allowed to stay at the hotel alone?";"The person intending to stay at the Hotel is a minor. However, the same will not apply if such person is 15 years of age or
older (unless such person is a junior high school student) and is either accompanied by or has permission by a person with
parental authority or a guardian according to the categories below.
Persons 18 years of age (except high school students and under)
Persons 15 to 17 years of age (except junior high school students and under)";21;[' \nMinors seeking accommodation ', ' \nIndividuals below legal adult age ', ' \nChildren desiring hotel stay ', ' \nJuveniles not yet considered adults ', ' \nYouths requiring parental consent ', ' \nGuests younger than the standard adult threshold ', ' \nThose who have not reached full adulthood ', ' \nUnderage individuals intending to reside at the Hotel ', ' \nMinors without adult accompaniment or permission ', ''];18;10;"['\nAt what point does a preteen gain permission to check into a hostel unaccompanied ', '\nHow old must someone be to reside in a motel by themselves ', '\nWhat is the minimum youth age requirement for solo occupancy of a lodging establishment ', ""\nWhat's the earliest age at which a young person can stay overnight alone in an accommodation facility "", '\nAt what age does a student become eligible for independent hotel residence ', '\nCan a minor check into a hostel on their own without any chaperone ', '\nWhat is the minimum age requirement for solo occupancy of a budget hotel ', '\nHow old must someone be to reside in a youth hostel without adult supervision ', '\nWhat is the earliest age at which an unaccompanied student can occupy a single room in a hotel ', '']"
22;"What are the main reasons for the Hotel to cancel an Accommodation Agreement? 
What is considered a violation of public morals? 
Can the Hotel cancel an Agreement due to a Guest's infectious disease? 
What is considered an Act of God? 
Can the Hotel cancel an Agreement if a Guest demands something unreasonable? 
What is considered a mischievous use of fire extinguishing equipment? 
Can the Hotel cancel an Agreement if a Guest is affiliated with a Violent Organization? 
What is considered a significant disturbance of other guests? 
Can the Hotel cancel an Agreement if a Guest uses violence or threats against the Hotel or its employees? 
What are the consequences for a Guest who accepts the use of their name by a Violent Organization? 
Can the Hotel cancel an Agreement if a Guest's company is controlled by a Violent Organization? 
What is the Hotel's policy on smoking in guest rooms? 
Can the Hotel cancel an Agreement if it is unable to provide accommodation due to force majeure events?";"
The Hotel may cancel Accommodation Agreements in the event of any of the following.
  The person intending to stay at the Hotel is deemed to violate or has violated applicable laws, public order or public morals
during the stay.
The person intending to stay at the Hotel is clearly infected with an infectious disease.
  The person makes demands exceeding the reasonable extent with respect to the stay.
  The Hotel is unable to provide accommodation due to Acts of God and other force majeure events.
  In the case of smoking in guest rooms, mischievous use of fire extinguishing equipment, or other actions prohibited by the Hotel’s Terms of Use.
  Any of the following items apply to Guests.
Such Guests are members of or in any way affiliated with a Violent Organization.
Such Guests are members of a company or other organization whose operations are controlled by a Violent Organization
or affiliate thereof.
Such Guests are members of a legal entity which has an officer (director, executive officer, or any other equivalent
person), employee, related person, etc. related to a Violent Organization.
Such Guests accept the use of their names to a Violent Organization.
Such Guests commit significant disturbance of other guests of the Hotel, by words or action.
Such Guests make demands by violence or threat of violence against, or otherwise make demands on the Hotel or its
employees exceeding the reasonable extent.";22;[' \nAny Guest deemed to have breached or breaches applicable laws, social norms, or public order during their stay ', ' \nGuests clearly infected with a contagious disease may be required to leave ', ' \nRequests that exceed the normal expectations of a stay will not be tolerated ', ' \nForce Majeure events or natural disasters preventing the Hotel from providing accommodation will lead to Stay Agreement termination ', ' \nSmoking in guest rooms, misuse of fire extinguishers, or other prohibited actions by Hotel policies ', ' \nGuests who are affiliated with Violent Organizations may have their Stay Agreements terminated ', ' \nMembers of companies controlled by a Violent Organization or its affiliates may not be accommodated ', ' \nOfficer(s), employee(s) related to a Violent Organization may lead to termination of Stay Agreements ', '\nIndividuals accepting ties to Violent Organizations will have their Stay Agreements canceled ', '\nDisturbing other Hotel guests through verbal or physical means will result in termination of the Stay Agreement ', ''];19;10;"[' What are the primary causes for the revocation of a lodging contract?\n', ' Can you list the key infractions that would lead to the cancellation of a hotel booking?\n', ' In what circumstances can a hotel terminate an accommodation agreement?\n', ' What constitutes grounds for breaking a hospitality contract?\n', ' Are there any health-related reasons why a hotel might cancel an agreement with a guest?\n', ' Under what extraordinary conditions is a hotel permitted to cancel an agreement?\n', ' Can a hotel justify terminating an agreement if a guest behaves inappropriately?\n', "" What would be considered a serious disruption of other guests' enjoyment?\n"", ' Can a hotel terminate an agreement if a guest engages in violent or threatening behavior?\n', ' What are the repercussions for a guest who knowingly associates with a hostile organization?\n', "" Can a hotel cancel an agreement if a guest's company is under the control of a hostile entity?\n"", ' Are there any specific rules regarding smoking in hotel rooms?']"
23;What happens to the accommodation services that have already been provided by the hotel?;"If the Hotel cancels Accommodation Agreements as described in Paragraph 1 above, the Hotel shall not charge the Guest for any
accommodation services not yet provided.";23;[' \nThe Hotel is prohibited from billing the Patron for unserved hotel services if it terminates the Reservation Agreement as specified ', ' \nIf the Hotel revokes the Lodging Agreement mentioned earlier, it must not request payment for unprovided lodging services ', ' \nUpon cancellation of the Accommodation Contract by the Hotel, no fee will be levied on the Guest for unpaid accommodations ', ' \nIn the event that the Hotel cancels the Booking Arrangement, it shall refrain from charging the Traveler for non-rendered room services ', ' \nIf the Hotel abrogates the Stay Agreement, as explained previously, it should not ask for payment for unrendered stay services ', ' \nUpon termination of the Accommodation Contract by the Hotel, no charge will be incurred by the Patron for unserved accommodations ', ' \nIn the event that the Hotel nullifies the Lodging Arrangement, it will not invoice the Guest for unprovided lodging services ', ' \nShould the Hotel cancel the Booking Agreement, it shall refrain from billing the Customer for non-rendered room services ', ' \nWhen the Hotel terminates the Stay Agreement, no charge will be levied on the Visitor for unserved hotel services ', ''];20;10;"["" How will ongoing guest stays be managed following a hotel's unexpected shutdown "", ' Are there protocols in place for hotels that need to terminate services mid-occupancy ', ' What happens to guests who have prepaid or already paid for accommodations if a hotel goes out of business ', ' Can hotels suddenly close without prior notice and still honour their contractual obligations ', ' Do hotels have policies for refunds and compensation when they cease operations ', ' How do hotel closures affect loyalty programs and rewards ', ' Are there regulatory requirements for hotels to provide advance notice before closing ', ' What happens to employees who were working at a hotel that has been shut down ', ' Will existing room reservations be honoured if a hotel closes temporarily due to unforeseen circumstances ', '']"
25;What is the purpose of requiring a copy of a passport from non-Japanese guests?;"
If Guests are not Japanese citizens, their nationality, passport number, point and date of entry to Japan, and a copy of a
passport.";25;['\nNon-citizen guests require documentation of nationality ', '\nGuests from abroad need proof of country of origin ', '\nThe national identity of foreign visitors needs to be noted ', '\nFor non-Japanese guests, recording their nationality is necessary ', '\nVisitors who are not Japanese citizens should provide passport details ', '\nForeigners must document their nationality when visiting ', '\nNon-citizen guests require proof of national identity ', '\nThe country of origin for international visitors must be documented ', '\nInternational guests need to show a copy of their passport ', ''];22;10;"[""\nWhy do organizers need a photocopy of an international guest's travel document "", ""\nFor what reason are hosts asking for copies of non-domestic travelers' ID "", '\nIn order to serve what objective is it compulsory for event planners to ask for passport scans ', '\nTo accomplish what purpose must attendees give their passports for copying ', ""\nWhat's the main goal behind requiring a copy of an international guest's passport "", ""\nWhy is it essential for organizers to obtain a photocopy of non-Japanese visitors' passports "", ""\nCan you explain why hosts need copies of international guests' travel documents "", ""\nHow does obtaining a copy of a non-domestic traveler's passport benefit event planners "", '']"
26;"What does ""Other items as specified by the Hotel"" refer to?";"
 Other items as specified by the Hotel";26;['\nFurther services as stipulated by the hotel ', '\nOther facilities as mentioned by the lodging ', '\nExtra items as outlined by the proprietors ', '\nSupplementary goods as detailed by management ', '\nVarious things as listed by the staff ', '\nItems not otherwise specified ', '\nAmenities beyond what is normally expected ', '\nServices not commonly provided ', '\nMiscellaneous services not included in standard package ', ''];23;10;"['\nCan we break down the line item for ""Other items as specified by the Hotel""? ', '\nWhat extra expenses are covered under the vague term ""Other items as specified by the Hotel""? ', '\nHow do hotels define and charge for ""Other items"" outside of regular services? ', '\nWhat supplementary costs can guests expect to pay in addition to the base rate, as indicated by ""Other items""? ', '\nCan we get a clearer breakdown of the line item labeled ""Other items as specified by the Hotel""? ', '\nAre there any hidden fees or charges associated with ""Other items"" that hotels might not explicitly mention? ', '\nHow do guests typically become aware of and are charged for ""Other items"" not initially disclosed? ', '\nWhat is the typical scope of ""Other items"" as specified by hotels, and how much extra can customers expect to pay? ', '\nCan we get a detailed explanation of what exactly falls under the category of ""Other items as specified by the Hotel""?']"
27;What type of payment methods are allowed for guests according to the text?;"If Guests choose to pay the fees described in Article 13 below by means other than cash, such as accommodation certificates or credit
cards, it shall be indicated at the time of registration described in Paragraph 1 above.";27;[' May opt ', ' Selecting ', ' Choosing ', ' To settle ', ' Pay via ', ' Through various ', ' By virtue ', ' Payment methods ', ' Utilizing alternative ', ' Means other than cash ', ' Payment procedures ', ' Alternative payment options'];24;10;[' Can I find information about guest payment options?\n\n', ' Are there specific ways in which visitors can settle their accounts?\n\n', ' What types of financial transactions are accepted by guests?\n\n', ' Do guests have a choice among various payment methods?\n\n', ' In what manner may visitors pay for their stay?\n\n', ' What kinds of payment arrangements are available to guests?\n\n', ' How do guests typically pay for their accommodations?\n\n', ' Are there preferred or acceptable forms of payment for guests?\n\n', ' By what means can visitors settle their account balances?']
28;What are the exceptions to the rule of allocated rooms usage?;"
The Guests are only able to use the allocated rooms within the time Hotel specifies, unless otherwise stipulated as an accommodation
plan. In the case of a continuous stay of two or more days, Guests may use the rooms throughout the day on all days except the date
of arrival and departure.";28;"[' Guests have permission to utilize assigned areas within specified timeframes unless otherwise stated in their accommodation plan ', "" The allocated accommodations are available for usage according to the Hotel's schedule, subject to any exceptions mentioned in the Guest's plan "", ' \nGuests may use their allocated rooms at all times except on the day of arrival and departure during a stay that exceeds one night ', ' \nDuring extended stays exceeding one night, Guests have freedom to occupy their assigned accommodations throughout the day on each day of their visit ', ' The allocated spaces are available for usage by guests as per hotel rules, with exceptions made for specified dates like arrival and departure ', ' On consecutive days beyond the first night, Guests can access their designated areas at all hours ', ' \nThe rooms assigned to Guests may be used without restriction during extended stays exceeding one day, excluding the date of arrival and departure ', '']";25;10;['\nWhat loopholes exist regarding assigned lodging use ', '\nWhich instances of room allocation are exempt from standard regulations ', '\nWhat allowances are made for special situations in assigned lodging usage ', '\nAre there any waivers or exemptions to the rule of allocated rooms ', '\nCan certain individuals claim an exception to the rule of assigned lodging ', '\nWhat exceptions apply to the designated room usage policy ', '\nHow do specific circumstances allow for deviations from the allocated room rule ', '\nIn what cases is it permissible to deviate from the standard room allocation procedure ', '\nAre there any circumstances under which the usual rules regarding allocated rooms do not apply ', '']
29;What additional fees are specified by the Hotel for using the rooms outside the hours described?;"Notwithstanding Paragraph 1 above, the Hotel may permit the use of the rooms outside the hours described in Paragraph 1 above. In
such cases, Guests will pay additional fees specified by the Hotel.";29;[' \nRegardless of the initial statement, the hotel may grant permission for room use beyond the hours outlined. ', ' \nIn contrast to what has been said before, the hotel can permit the use of its facilities at unusual times. ', ' \nThe original statement notwithstanding, the hotel reserves the right to allow guests extended access to their rooms. ', ' \nNotwithstanding any other conditions, the hotel may grant permission for late-night or early-morning room usage. ', ' \nIn spite of what has been mentioned previously, the hotel can permit extended hours of use for its rooms. ', ' \nThe Hotel may exercise discretion in allowing guests to use the rooms outside the specified times. ', ' \nPrior conditions notwithstanding, the hotel can allow guests to access their rooms beyond the normal hours. ', ' \nSubject only to any other stipulations, the hotel may grant permission for late-night or early-morning room usage. ', ' \nIn contrast to what has been stated earlier, the Hotel might permit extended use of its facilities by guests.'];26;10;[' Are there late stay penalties or additional fees associated with extended room usage ', ' What supplementary costs can guests expect to pay for accessing their hotel rooms after regular operating hours ', ' Are there any post-checkout charges levied on clients who wish to prolong their stay ', ' Can visitors anticipate extra expenses when using their guest accommodations outside of standard opening times ', ' Do hotels impose late-night or extended-hours fees on room usage ', ' What supplementary payments will guests be required to make for accessing their hotel rooms past the normal check-out time ', ' Are there any after-hours fees associated with occupying hotel rooms beyond the specified period ', ' Can clients anticipate being billed extra for utilising their guest accommodations outside of regular operating hours ', '']
30;What are the main rules that guests are required to follow during their stay?;"
During their stay, Guests shall comply at all times with the Hotel’s Terms of Use (including and not limited to guidance, warnings,
information, etc.), as posted in the Hotel’s premises.";30;"['\nDuring their sojourn, patrons are expected to follow hotel guidelines ', '\nGuests have a responsibility to comply with hotel policies ', '\nAll visitors must adhere to hotel regulations at all times ', ""\nThe hotel's code of conduct must be respected by all guests "", '\nAt all times during their stay, guests shall observe hotel rules and guidelines ', ""\nHotel guests must comply with the hotel's terms and conditions "", ""\nDuring your stay, you are expected to follow the hotel's rules and policies "", ""\nPatrons must respect and obey the hotel's code of conduct "", '\nGuests have a duty to observe and comply with hotel regulations ', '']";27;10;"[' In what guidelines must overnighters comply in order to ensure a comfortable stay?\n\n', ' What are the essential directives for temporary residents to respect during their visit?\n\n', ' Can you outline the primary stipulations that lodgers need to abide by?\n\n', ' How can visitors ensure they comply with the necessary norms and expectations?\n\n', ' What protocols should guests be aware of prior to checking-in?\n\n', ' Are there specific regulations or guidelines that are mandatory for guests to follow?\n\n', "" What are the key dos and don'ts for overnight visitors to observe during their stay?\n\n"", ' Can you detail the essential rules and directives for guests to comply with?\n\n', ' What are the core expectations and requirements that guests must fulfill while on site?']"
31;What type of information will be shown in the notice boards and floor guides? ;"The hours of operation of main Hotel facilities will be shown in notice boards, and floor and facility guides posted in each room.
The hours listed in Paragraph 1 above are subject to change when necessary and under unavoidable circumstances. In this case, the
Hotel will take appropriate measures to notify thereof.";31;[' \nAmenity operating times may be adjusted at any time due to unforeseen circumstances ', ' \nRoom guides and facility maps posted in each accommodation unit will display operational hours ', ' \nThe listed hours are subject to revision when necessary, such as during unexpected events ', ' \nHours of operation for hotel facilities will be displayed in a prominent location ', ' \nAmenity schedules may change suddenly and without warning due to unavoidable situations ', ' \nGuests should check notice boards for up-to-date information on facility operating times ', ' \nThe listed hours are tentative and subject to revision under unforeseen circumstances ', ' \nHotel guests can find operational hours for main facilities on posted signs and guides ', ' \nRoom and floor guides will display the current operating schedules for hotel amenities ', ''];28;10;[' \nCan we expect to see specific information displayed on bulletin boards and pathway indicators? ', ' \nWhat sorts of data are usually presented on electronic displays and signposts? ', ' \nAre there any particular types of info shown on public notice boards and navigation guides? ', ' \nCan the contents of digital signage and floor maps be anticipated? ', ' \nWhat types of notifications are typically posted on display screens and directional signs? ', ' \nAre there specific categories of data that can be expected to be displayed on signposts and pathway indicators? ', ' \nWhat kinds of announcements or updates might appear on electronic displays and signboards? ', ' \nCan we expect certain types of information, such as schedules or policies, to be shown on display screens and floor guides? ', ' \nAre there any particular types of visual cues that are commonly presented on bulletin boards and navigation signs?']
